BusDate,DayofWeek,OrderID,OtotSubTotal,OrdServiceType,OrdVoidDate,OrdTaxExemptID,OrdOnlineOrderID,PmtType
12/2/2022,Friday,104,93.95,1,,,2233505451752102560,3
12/2/2022,Friday,106,67.52,3,,,2233505451754063527,3
12/2/2022,Friday,107,37.01,1,,,2233505451754362814,3
12/2/2022,Friday,84,20.2,3,,,,3
12/2/2022,Friday,86,16.88,3,,,,0
12/2/2022,Friday,108,21.98,1,,,,3
12/2/2022,Friday,92,36.48,3,,,,3
12/2/2022,Friday,109,39.98,3,,,,3
12/2/2022,Friday,110,15.68,1,,,2233505451801261812,3
12/2/2022,Friday,96,28.87,3,,,,0
12/2/2022,Friday,112,17.98,1,,,2233505451806035789,3
12/2/2022,Friday,113,15.68,3,,,2233505451807285713,3
12/2/2022,Friday,117,17.07,1,,,2233505451816488690,3
12/2/2022,Friday,118,44.48,1,,,2233505451817374756,3
12/2/2022,Friday,120,75.32,3,,,2233505451818289167,3
12/2/2022,Friday,105,47.48,3,,,,3
12/2/2022,Friday,101,21.66,3,,,,3
12/2/2022,Friday,122,62.14,3,,,2233505451824447601,3
12/2/2022,Friday,124,77.2,3,,,,3
12/2/2022,Friday,114,16.99,3,,,,3
12/2/2022,Friday,126,42.25,3,,,2233505451836096759,3
12/2/2022,Friday,116,15.68,3,,,,3
12/2/2022,Friday,115,16.88,3,,,,3
12/2/2022,Friday,128,24.49,1,,,,3
12/2/2022,Friday,129,22.98,1,,,2233505451839559045,3
12/2/2022,Friday,130,32.74,1,,,2233505451840295750,3
12/2/2022,Friday,111,17.68,3,,,,3
12/2/2022,Friday,132,29.66,1,,,,3
12/2/2022,Friday,131,37.67,1,,,2233505451844385498,3
12/2/2022,Friday,133,32.48,3,,,2233505451845458169,3
12/2/2022,Friday,123,15.74,3,,,,3
12/2/2022,Friday,136,24.98,3,,,2233505451850219335,3
12/2/2022,Friday,138,52.47,1,,,,3
12/2/2022,Friday,121,28.73,3,,,,3
12/2/2022,Friday,139,28.49,3,,,2233505451859565078,3
12/2/2022,Friday,119,17.89,3,,,,3
12/2/2022,Friday,140,29.99,3,,,2233505451900587318,3
12/2/2022,Friday,125,24.58,3,,,,3
12/2/2022,Friday,135,21.67,3,,,,3
12/2/2022,Friday,141,43.24,1,,,2233505451909059389,3
12/2/2022,Friday,142,52.47,1,,,2233505451909127299,3
12/2/2022,Friday,143,58.3,1,,,,3
12/2/2022,Friday,145,42.97,3,,,2233505451914431466,3
12/2/2022,Friday,146,22.96,1,,,2233505451917147966,3
12/2/2022,Friday,148,42.06,1,,,,3
12/2/2022,Friday,149,32.72,3,,,2233505451931084427,3
12/2/2022,Friday,144,21.11,3,,,,3
12/2/2022,Friday,150,38.46,1,,,2233505451935295004,3
12/2/2022,Friday,147,26.99,3,,,,3
12/2/2022,Friday,151,19.98,1,,,,3
12/2/2022,Friday,153,10.98,3,,,,0
12/2/2022,Friday,155,16.99,1,,,,3
12/2/2022,Friday,156,19.99,1,,,,3
12/2/2022,Friday,158,19.99,3,,,2233505452001109761,3
12/2/2022,Friday,154,19.99,3,,,,11
12/2/2022,Friday,154,19.99,3,,,,3
12/2/2022,Friday,160,36.3,1,,,2233505452007225895,3
12/2/2022,Friday,157,26.99,3,,,,3
12/2/2022,Friday,161,28.49,1,,,2233505452018232919,3
12/2/2022,Friday,72,34.99,1,,,,0
12/2/2022,Friday,127,78.43,1,,,,0
12/2/2022,Friday,164,23.99,1,,,,3
12/2/2022,Friday,159,25.73,3,,,,3
12/2/2022,Friday,165,21.99,1,,,,3
12/2/2022,Friday,167,20.74,1,,,2233505452039488115,3
12/2/2022,Friday,168,14.61,3,,,,3
12/2/2022,Friday,170,52.92,3,,,,0
12/2/2022,Friday,93,61.26,1,,,,0
12/2/2022,Friday,94,43.98,1,,,,0
12/2/2022,Friday,152,28.96,1,,,,0
12/2/2022,Friday,172,16.43,3,,,2233505452143296825,3
12/2/2022,Friday,174,19.99,1,,,2233505452154506021,3
12/2/2022,Friday,173,26.99,3,,,,3
12/2/2022,Friday,175,26.23,3,,,,3
12/2/2022,Friday,134,24.97,1,,,,0
12/2/2022,Friday,162,19.49,1,,,,0
12/2/2022,Friday,177,6.99,3,,,,3
12/2/2022,Friday,178,32.99,1,,,,3
12/2/2022,Friday,137,39.97,1,,,,0
12/2/2022,Friday,176,24.48,1,,,,0
12/3/2022,Saturday,1,20,1,,,,3
12/3/2022,Saturday,2,55.82,1,,,,3
12/3/2022,Saturday,3,19.78,3,,,,0
12/3/2022,Saturday,4,37.98,3,,,,3
12/3/2022,Saturday,6,3.49,2,,,,0
12/3/2022,Saturday,8,98.47,1,,,,3
12/3/2022,Saturday,10,17.98,3,,,2233605451219435916,3
12/3/2022,Saturday,7,25.49,3,,,,3
12/3/2022,Saturday,13,32.99,2,,,,0
12/3/2022,Saturday,9,59.98,3,,,,0
12/3/2022,Saturday,15,25.16,1,,,,3
12/3/2022,Saturday,16,26.99,3,,,,3
12/3/2022,Saturday,17,18.99,1,,,,3
12/3/2022,Saturday,18,30.54,1,,,2233605451302093437,3
12/3/2022,Saturday,19,7.99,2,,,,0
12/3/2022,Saturday,20,32.98,3,,,2233605451303514798,3
12/3/2022,Saturday,14,24.77,3,,,,3
12/3/2022,Saturday,24,41.21,3,,,,0
12/3/2022,Saturday,26,15.98,3,,,2233605451437517002,3
12/3/2022,Saturday,27,33.48,2,,,,3
12/3/2022,Saturday,28,34.45,1,,,2233605451440453866,3
12/3/2022,Saturday,29,22.4,1,,,2233605451503367696,3
12/3/2022,Saturday,30,32.99,1,,,2233605451505125787,3
12/3/2022,Saturday,31,12.98,1,,,2233605451508212591,3
12/3/2022,Saturday,32,5.99,2,,,,0
12/3/2022,Saturday,21,39.98,3,,,,3
12/3/2022,Saturday,36,48.24,1,,,2233605451546311882,3
12/3/2022,Saturday,34,20.93,3,,,,3
12/3/2022,Saturday,37,16.99,1,,,2233605451558245935,3
12/3/2022,Saturday,38,42.19,3,,,2233605451558476617,3
12/3/2022,Saturday,35,17.57,3,,,,3
12/3/2022,Saturday,39,21.96,3,,,,3
12/3/2022,Saturday,43,25.45,1,,,,3
12/3/2022,Saturday,40,25.99,3,,,,3
12/3/2022,Saturday,41,21.19,3,,,,0
12/3/2022,Saturday,45,21.99,3,,,2233605451631048162,3
12/3/2022,Saturday,46,176.64,1,,,,3
12/3/2022,Saturday,48,29.99,3,,,2233605451636005897,3
12/3/2022,Saturday,42,44.64,3,,,,0
12/3/2022,Saturday,49,31.49,1,,,2233605451641075950,3
12/3/2022,Saturday,54,29.99,1,,,2233605451654389589,3
12/3/2022,Saturday,56,49.44,3,,,2233605451656496798,3
12/3/2022,Saturday,57,37.17,1,,,2233605451701187055,3
12/3/2022,Saturday,58,34.27,1,,,,3
12/3/2022,Saturday,60,29.48,1,,,2233605451708104149,3
12/3/2022,Saturday,61,20.82,1,,,2233605451708314929,3
12/3/2022,Saturday,62,41.2,1,,,,3
12/3/2022,Saturday,51,16.24,3,,,,3
12/3/2022,Saturday,52,34.98,3,,,,0
12/3/2022,Saturday,53,33.47,3,,,,3
12/3/2022,Saturday,63,31.22,1,,,2233605451717151884,3
12/3/2022,Saturday,65,22.98,1,,,2233605451720067900,3
12/3/2022,Saturday,66,44.66,1,,,,3
12/3/2022,Saturday,67,24.17,3,,,2233605451725061838,3
12/3/2022,Saturday,59,16.97,3,,,,3
12/3/2022,Saturday,72,24.22,1,,,,3
12/3/2022,Saturday,64,7.99,3,,,,3
12/3/2022,Saturday,70,46.96,3,,,,3
12/3/2022,Saturday,74,28.36,1,,,2233605451742117769,3
12/3/2022,Saturday,69,7.99,3,,,,0
12/3/2022,Saturday,75,35.47,3,,,,3
12/3/2022,Saturday,68,35.97,3,,,,3
12/3/2022,Saturday,47,23.98,3,,,,3
12/3/2022,Saturday,77,27.98,1,,,2233605451749241804,3
12/3/2022,Saturday,80,16.99,3,,,2233605451758034737,3
12/3/2022,Saturday,78,39.19,3,,,,3
12/3/2022,Saturday,81,29.08,1,,,2233605451805091592,3
12/3/2022,Saturday,85,37.98,3,,,2233605451813466670,3
12/3/2022,Saturday,76,26.99,3,,,,3
12/3/2022,Saturday,87,24.28,1,,,2233605451815497165,3
12/3/2022,Saturday,79,37.46,3,,,,0
12/3/2022,Saturday,88,31.36,1,,,,3
12/3/2022,Saturday,90,15.99,1,,,,3
12/3/2022,Saturday,91,40.97,1,,,,3
12/3/2022,Saturday,83,6.79,3,,,,0
12/3/2022,Saturday,95,14.48,1,,,2233605451828491280,3
12/3/2022,Saturday,96,30.17,1,,,,3
12/3/2022,Saturday,97,39.7,1,,,2233605451829487465,3
12/3/2022,Saturday,98,16.99,1,,,2233605451830418694,3
12/3/2022,Saturday,100,34.97,1,,,2233605451834322532,3
12/3/2022,Saturday,101,45.45,1,,,,3
12/3/2022,Saturday,92,7.99,3,,,,3
12/3/2022,Saturday,102,39.16,1,,,2233605451835129532,3
12/3/2022,Saturday,89,15.98,3,,,,3
12/3/2022,Saturday,104,28.49,2,,,,3
12/3/2022,Saturday,105,15.98,1,,,2233605451841005318,3
12/3/2022,Saturday,107,22.99,1,,,2233605451842281335,3
12/3/2022,Saturday,108,19.99,1,,,2233605451844218666,3
12/3/2022,Saturday,94,17.89,3,,,,3
12/3/2022,Saturday,109,10.98,1,,,,3
12/3/2022,Saturday,103,8.69,3,,,,0
12/3/2022,Saturday,110,44.16,3,,,2233605451852075590,3
12/3/2022,Saturday,99,18.24,3,,,,3
12/3/2022,Saturday,111,39.82,1,,,,3
12/3/2022,Saturday,112,35.67,1,,,2233605451923098893,3
12/3/2022,Saturday,113,45.28,1,,,2233605451925571548,3
12/3/2022,Saturday,114,29.78,1,,,,3
12/3/2022,Saturday,116,14.99,1,,,,3
12/3/2022,Saturday,117,17.57,1,,,2233605451945397720,3
12/3/2022,Saturday,5,5.99,1,,,,0
12/3/2022,Saturday,22,23.97,1,,,,0
12/3/2022,Saturday,23,20,1,,,,0
12/3/2022,Saturday,84,26.68,1,,,,0
12/3/2022,Saturday,106,26.99,1,,,,0
12/3/2022,Saturday,118,19.78,1,,,2233605452005034422,3
12/3/2022,Saturday,119,14.99,1,,,2233605452006448016,3
12/3/2022,Saturday,120,16.48,1,,,,3
12/3/2022,Saturday,122,32.93,2,,,,3
12/3/2022,Saturday,124,32.99,1,,,2233605452024019784,3
12/3/2022,Saturday,126,38.95,1,,,2233605452027581301,3
12/3/2022,Saturday,127,28.47,3,,,2233605452030067988,3
12/3/2022,Saturday,128,31.49,1,,,,3
12/3/2022,Saturday,123,15.98,3,,,,0
12/3/2022,Saturday,130,15.68,3,,,2233605452045504932,3
12/3/2022,Saturday,55,21.73,1,,,,0
12/3/2022,Saturday,82,24.63,1,,,,0
12/3/2022,Saturday,131,16.58,1,,,2233605452051586392,3
12/3/2022,Saturday,132,26.99,3,,,,3
12/3/2022,Saturday,134,19.73,1,,,,3
12/3/2022,Saturday,135,27.13,1,,,2233605452136007396,3
12/3/2022,Saturday,133,29.99,3,,,,3
12/3/2022,Saturday,93,14,1,,,,0
12/3/2022,Saturday,125,12.98,1,,,,0
12/3/2022,Saturday,136,2.99,2,,,,3
12/3/2022,Saturday,137,27.98,1,,,2233605452201364176,3
12/3/2022,Saturday,71,14.99,1,,,,0
12/3/2022,Saturday,86,14.49,1,,,,0
12/3/2022,Saturday,138,36.97,1,,,,3
12/4/2022,Sunday,1,9.48,3,,,2233605451546038046,3
12/4/2022,Sunday,2,29.99,3,,,2233605451754022689,3
12/4/2022,Sunday,3,55.2,3,,,2233705451101046173,3
12/4/2022,Sunday,5,79.96,3,,,2233705451106107903,3
12/4/2022,Sunday,6,23.97,1,,,,3
12/4/2022,Sunday,3,55.2,3,,,2233705451101046173,3
12/4/2022,Sunday,8,47.16,1,,,2233705451131101369,3
12/4/2022,Sunday,4,29.99,3,,,,3
12/4/2022,Sunday,7,10.61,3,,,,0
12/4/2022,Sunday,9,34.98,3,,,2233705451146568611,3
12/4/2022,Sunday,11,39.97,1,,,2233705451206594326,3
12/4/2022,Sunday,12,26.99,3,,,2233705451208566244,3
12/4/2022,Sunday,13,53.98,1,,,,3
12/4/2022,Sunday,14,18.24,1,,,2233705451219199242,3
12/4/2022,Sunday,15,16.98,1,,,,3
12/4/2022,Sunday,17,46.97,3,,,2233705451300139144,3
12/4/2022,Sunday,18,74.95,3,,,2233705451334174215,3
12/4/2022,Sunday,20,26.98,3,,,2233705451339171072,3
12/4/2022,Sunday,21,36.58,2,,,,3
12/4/2022,Sunday,19,11.48,3,,,,3
12/4/2022,Sunday,24,17.57,3,,,,0
12/4/2022,Sunday,23,23.97,3,,,,3
12/4/2022,Sunday,25,49.98,1,,,,3
12/4/2022,Sunday,27,38.01,1,,,,3
12/4/2022,Sunday,28,14.74,3,,,2233705451510404033,3
12/4/2022,Sunday,29,27.53,1,,,,3
12/4/2022,Sunday,26,22.73,2,,,,3
12/4/2022,Sunday,33,103,1,,,,3
12/4/2022,Sunday,35,23.98,3,,,2233705451532319387,3
12/4/2022,Sunday,36,21.88,2,,,,3
12/4/2022,Sunday,30,6.99,3,,,,3
12/4/2022,Sunday,37,33.97,1,,,2233705451536256297,3
12/4/2022,Sunday,34,26.99,3,,,,0
12/4/2022,Sunday,38,28.96,1,,,,3
12/4/2022,Sunday,41,57.26,1,,,2233705451555175857,3
12/4/2022,Sunday,42,21.35,3,,,2233705451558056337,3
12/4/2022,Sunday,43,15.98,1,,,,3
12/4/2022,Sunday,44,16.99,1,,,,3
12/4/2022,Sunday,39,49.94,3,,,,3
12/4/2022,Sunday,22,50.81,3,,,,3
12/4/2022,Sunday,45,9.99,3,,,2233705451604369710,3
12/4/2022,Sunday,46,36.64,1,,,2233705451606048516,3
12/4/2022,Sunday,47,57.75,3,,,2233705451607076425,3
12/4/2022,Sunday,48,18.99,1,,,2233705451608371962,3
12/4/2022,Sunday,40,7.99,3,,,,3
12/4/2022,Sunday,50,35.98,1,,,,3
12/4/2022,Sunday,52,35.62,1,,,2233705451618331693,3
12/4/2022,Sunday,54,63.97,3,,,2233705451632259298,3
12/4/2022,Sunday,56,22.33,1,,,,3
12/4/2022,Sunday,53,25.56,3,,,,0
12/4/2022,Sunday,58,3.99,2,,,,3
12/4/2022,Sunday,60,38.48,2,,,,3
12/4/2022,Sunday,61,40.15,1,,,,3
12/4/2022,Sunday,57,40.46,3,,,,3
12/4/2022,Sunday,63,59.42,1,,,,3
12/4/2022,Sunday,64,58.48,1,,,2233705451703511316,3
12/4/2022,Sunday,65,29.47,1,,,2233705451706487878,3
12/4/2022,Sunday,66,37.98,1,,,2233705451708324729,3
12/4/2022,Sunday,67,20.64,1,,,2233705451709179961,3
12/4/2022,Sunday,69,39.98,1,,,2233705451712457074,3
12/4/2022,Sunday,70,24.88,3,,,2233705451712515485,3
12/4/2022,Sunday,59,23.99,3,,,,3
12/4/2022,Sunday,71,39.51,1,,,,3
12/4/2022,Sunday,72,41.95,1,,,2233705451713513854,3
12/4/2022,Sunday,73,36.98,1,,,2233705451713589776,3
12/4/2022,Sunday,62,16.64,3,,,,3
12/4/2022,Sunday,74,31.47,1,,,,3
12/4/2022,Sunday,75,15.68,1,,,2233705451716242764,3
12/4/2022,Sunday,76,67.7,1,,,2233705451716349304,3
12/4/2022,Sunday,79,52.5,1,,,2233705451721281916,3
12/4/2022,Sunday,68,21.29,3,,,,3
12/4/2022,Sunday,80,18.99,1,,,2233705451728094126,3
12/4/2022,Sunday,82,37.97,1,,,,3
12/4/2022,Sunday,77,26.99,3,,,,3
12/4/2022,Sunday,84,43.46,3,,,2233705451738408968,3
12/4/2022,Sunday,85,39.65,3,,,2233705451739465916,3
12/4/2022,Sunday,86,22.98,3,,,2233705451740298668,3
12/4/2022,Sunday,87,26.73,2,,,,3
12/4/2022,Sunday,88,21.99,1,,,,3
12/4/2022,Sunday,89,57.35,1,,,2233705451747396165,3
12/4/2022,Sunday,90,55.64,1,,,,3
12/4/2022,Sunday,91,52.13,3,,,2233705451750249703,3
12/4/2022,Sunday,81,43.44,3,,,,3
12/4/2022,Sunday,78,10.79,3,,,,3
12/4/2022,Sunday,83,18.99,3,,,,3
12/4/2022,Sunday,94,69.93,3,,,2233705451811131844,3
12/4/2022,Sunday,95,39.99,1,,,2233705451812544015,3
12/4/2022,Sunday,96,42.02,1,,,2233705451813017183,3
12/4/2022,Sunday,93,7.99,3,,,,0
12/4/2022,Sunday,92,9.64,3,,,,0
12/4/2022,Sunday,97,22.47,3,,,2233705451818228030,3
12/4/2022,Sunday,98,14.99,3,,,2233705451819387404,3
12/4/2022,Sunday,99,23.28,1,,,2233705451821057347,3
12/4/2022,Sunday,101,15.98,1,,,,3
12/4/2022,Sunday,102,22.72,3,,,2233705451823125797,3
12/4/2022,Sunday,103,12.68,1,,,2233705451827452301,3
12/4/2022,Sunday,104,19.61,3,,,2233705451831593493,3
12/4/2022,Sunday,109,38.26,1,,,2233705451851577385,3
12/4/2022,Sunday,110,61.01,1,,,2233705451853174657,3
12/4/2022,Sunday,111,33.76,3,,,2233705451854402791,3
12/4/2022,Sunday,112,16.68,1,,,,3
12/4/2022,Sunday,108,3.99,2,,,,0
12/4/2022,Sunday,105,34.6,3,,,,3
12/4/2022,Sunday,106,22.48,3,,,,0
12/4/2022,Sunday,117,15.98,2,,,,3
12/4/2022,Sunday,114,38.28,3,,,,3
12/4/2022,Sunday,115,19.49,3,,,,3
12/4/2022,Sunday,119,24.77,3,,,2233705451932169327,3
12/4/2022,Sunday,118,14.99,3,,,,3
12/4/2022,Sunday,116,4.99,2,,,,0
12/4/2022,Sunday,32,58.48,1,,,,0
12/4/2022,Sunday,120,19.07,3,,,,0
12/4/2022,Sunday,121,17.49,3,,,,3
12/4/2022,Sunday,125,39.45,3,,,2233705452025053436,3
12/4/2022,Sunday,126,36.47,1,,,2233705452025438958,3
12/4/2022,Sunday,123,21.99,3,,,,3
12/4/2022,Sunday,127,17.89,3,,,2233705452038146823,3
12/4/2022,Sunday,31,9.99,1,,,,0
12/4/2022,Sunday,113,5.99,1,,,,0
12/4/2022,Sunday,51,35.26,1,,,,0
12/4/2022,Sunday,55,30.83,1,,,,0
12/5/2022,Monday,1,4.62,2,,,,3
12/5/2022,Monday,4,16.97,1,,,,3
12/5/2022,Monday,5,66.5,3,,,2233805451201484574,3
12/5/2022,Monday,2,5.94,3,,,,3
12/5/2022,Monday,7,27.51,3,,,2233805451215598938,3
12/5/2022,Monday,3,26.99,3,,,,3
12/5/2022,Monday,6,16.99,3,,,,3
12/5/2022,Monday,10,15.83,1,,,2233805451328324676,3
12/5/2022,Monday,9,8.24,3,,,,0
12/5/2022,Monday,8,21.22,3,,,,3
12/5/2022,Monday,11,6.74,3,,,,0
12/5/2022,Monday,12,15.99,3,,,,0
12/5/2022,Monday,17,38.47,3,,,,3
12/5/2022,Monday,18,57.25,3,,,2233805451638328536,3
12/5/2022,Monday,19,40.96,3,,,2233805451648251250,3
12/5/2022,Monday,21,18.97,1,,,,3
12/5/2022,Monday,23,55.16,1,,,2233805451720472625,3
12/5/2022,Monday,20,45.16,3,,,,0
12/5/2022,Monday,25,66.48,1,,,2233805451728593408,3
12/5/2022,Monday,26,23.73,3,,,2233805451731567937,3
12/5/2022,Monday,30,32.98,1,,,2233805451741454204,3
12/5/2022,Monday,27,8.74,3,,,,0
12/5/2022,Monday,29,17.98,3,,,,3
12/5/2022,Monday,33,29.01,3,,,2233805451814513167,3
12/5/2022,Monday,32,13.77,3,,,,3
12/5/2022,Monday,31,33.78,3,,,,0
12/5/2022,Monday,35,29.72,1,,,,3
12/5/2022,Monday,37,32.54,1,,,,3
12/5/2022,Monday,36,10.98,3,,,,0
12/5/2022,Monday,38,22.48,3,,,2233805451901589849,3
12/5/2022,Monday,34,18.78,3,,,,3
12/5/2022,Monday,40,29.99,1,,,,3
12/5/2022,Monday,39,19.49,3,,,,0
12/5/2022,Monday,41,13.49,2,,,,3
12/5/2022,Monday,28,38.73,1,,,,0
12/5/2022,Monday,44,50.97,1,,,,3
12/5/2022,Monday,45,12.72,1,,,,3
12/5/2022,Monday,46,6.99,3,,,,3
12/5/2022,Monday,47,28.96,3,,,,3
12/5/2022,Monday,43,31.36,1,,,,0
12/6/2022,Tuesday,2,20.16,1,,,,3
12/6/2022,Tuesday,1,7.99,3,,,,3
12/6/2022,Tuesday,3,18.97,3,,,,3
12/6/2022,Tuesday,5,9.69,1,,,,3
12/6/2022,Tuesday,4,15.67,3,,,,3
12/6/2022,Tuesday,6,31.82,1,,,,3
12/6/2022,Tuesday,8,7.99,3,,,2233905451243091101,3
12/6/2022,Tuesday,7,17.57,3,,,,0
12/6/2022,Tuesday,13,27.17,1,,,,3
12/6/2022,Tuesday,14,53.84,1,,,,3
12/6/2022,Tuesday,15,15.99,2,,,,0
12/6/2022,Tuesday,11,14,3,,,,3
12/6/2022,Tuesday,16,17.84,1,,,,3
12/6/2022,Tuesday,19,29.11,3,,,2233905451452029588,3
12/6/2022,Tuesday,18,19.99,3,,,,3
12/6/2022,Tuesday,20,12.48,3,,,2233905451527033618,3
12/6/2022,Tuesday,21,13.78,3,,,,3
12/6/2022,Tuesday,22,16.99,3,,,,3
12/6/2022,Tuesday,25,18.77,3,,,2233905451607563407,3
12/6/2022,Tuesday,23,9.24,2,,,,3
12/6/2022,Tuesday,27,19.99,1,,,,3
12/6/2022,Tuesday,28,14.58,3,,,,3
12/6/2022,Tuesday,31,12.94,2,,,,3
12/6/2022,Tuesday,30,14.99,3,,,,3
12/6/2022,Tuesday,33,25.99,3,,,2233905451634128837,3
12/6/2022,Tuesday,32,9.99,3,,,,3
12/6/2022,Tuesday,36,22.58,1,,,2233905451659591631,3
12/6/2022,Tuesday,37,32.94,1,,,,3
12/6/2022,Tuesday,41,64.92,2,,,,3
12/6/2022,Tuesday,38,18.97,3,,,,3
12/6/2022,Tuesday,40,5.99,3,,,,3
12/6/2022,Tuesday,34,20,3,,,,3
12/6/2022,Tuesday,35,34.98,3,,,,3
12/6/2022,Tuesday,39,10.98,3,,,,0
12/6/2022,Tuesday,43,42.91,1,,,2233905451733423156,3
12/6/2022,Tuesday,44,24.99,1,,,,3
12/6/2022,Tuesday,45,38.34,3,,,2233905451740109996,3
12/6/2022,Tuesday,42,5.99,3,,,,0
12/6/2022,Tuesday,46,3.49,2,,,,0
12/6/2022,Tuesday,48,17.57,2,,,,3
12/6/2022,Tuesday,49,33.73,1,,,2233905451758052965,3
12/6/2022,Tuesday,51,16.99,1,,,,3
12/6/2022,Tuesday,47,46.7,3,,,,3
12/6/2022,Tuesday,54,27.62,3,,,2233905451818089196,3
12/6/2022,Tuesday,55,31.99,1,,,,3
12/6/2022,Tuesday,50,16.99,3,,,,3
12/6/2022,Tuesday,52,15.98,3,,,,3
12/6/2022,Tuesday,57,33.98,1,,,,3
12/6/2022,Tuesday,56,8.94,3,,,,0
12/6/2022,Tuesday,58,19.17,1,,,,3
12/6/2022,Tuesday,60,27.73,1,,,,3
12/6/2022,Tuesday,59,19.95,3,,,,3
12/6/2022,Tuesday,62,14.98,3,,,,3
12/6/2022,Tuesday,63,6.79,3,,,,3
12/6/2022,Tuesday,65,20.28,3,,,2233905451949396880,3
12/6/2022,Tuesday,12,30.73,1,,,,0
12/6/2022,Tuesday,17,30.78,1,,,,0
12/6/2022,Tuesday,26,7.99,1,,,,0
12/6/2022,Tuesday,53,25.03,1,,,,0
12/6/2022,Tuesday,67,32.35,3,,,,0
12/6/2022,Tuesday,64,27.06,3,,,,3
12/6/2022,Tuesday,68,13.43,1,,,2233905452051347043,3
12/6/2022,Tuesday,71,14.59,1,,,2233905452104325486,3
12/6/2022,Tuesday,72,38.94,1,,,,3
12/6/2022,Tuesday,70,7.99,3,,,,0
12/6/2022,Tuesday,69,9.99,1,,,,0
12/7/2022,Wednesday,1,15.24,1,,,,3
12/7/2022,Wednesday,3,33.48,1,,,,3
12/7/2022,Wednesday,4,56.99,3,,,,3
12/7/2022,Wednesday,5,35.75,3,,,,3
12/7/2022,Wednesday,6,6.99,3,,,,3
12/7/2022,Wednesday,7,13.77,1,,,2234005451203366833,3
12/7/2022,Wednesday,8,7.85,1,,,,3
12/7/2022,Wednesday,9,16.68,1,,,2234005451215026736,3
12/7/2022,Wednesday,10,7.85,1,,,,3
12/7/2022,Wednesday,11,5.94,1,,,,3
12/7/2022,Wednesday,12,5.09,1,,,,3
12/7/2022,Wednesday,13,32.16,3,,,2234005451223221296,3
12/7/2022,Wednesday,14,8.99,1,,,2234005451229554120,3
12/7/2022,Wednesday,15,8.94,1,,,2234005451242288668,3
12/7/2022,Wednesday,16,12.48,1,,,2234005451243329895,3
12/7/2022,Wednesday,18,54.99,1,,,,3
12/7/2022,Wednesday,17,17.88,3,,,,0
12/7/2022,Wednesday,19,10.98,2,,,,0
12/7/2022,Wednesday,21,11.64,2,,,,0
12/7/2022,Wednesday,22,28.92,1,,,2234005451417245291,3
12/7/2022,Wednesday,23,37.97,3,,,2234005451428329237,3
12/7/2022,Wednesday,20,29.99,3,,,,0
12/7/2022,Wednesday,24,59.39,1,,,,3
12/7/2022,Wednesday,27,80.96,1,,,2234005451527089881,3
12/7/2022,Wednesday,31,9.78,3,,,2234005451558391263,3
12/7/2022,Wednesday,2,13.98,1,,,,0
12/7/2022,Wednesday,25,48.06,1,,,,0
12/7/2022,Wednesday,26,39.41,1,,,,0
12/7/2022,Wednesday,29,29.99,3,,,,3
12/7/2022,Wednesday,32,14.98,3,,,2234005451605044086,3
12/7/2022,Wednesday,28,33.73,3,,,,3
12/7/2022,Wednesday,35,18.99,3,,,2234005451616583494,3
12/7/2022,Wednesday,30,19.52,3,,,,3
12/7/2022,Wednesday,37,30.48,3,,,2234005451631014742,3
12/7/2022,Wednesday,39,23.42,2,,,,0
12/7/2022,Wednesday,41,31.36,1,,,,3
12/7/2022,Wednesday,38,17.57,3,,,,3
12/7/2022,Wednesday,44,10.98,1,,,2234005451709401143,3
12/7/2022,Wednesday,45,35.22,1,,,2234005451711528677,3
12/7/2022,Wednesday,46,19.28,1,,,,3
12/7/2022,Wednesday,43,18.93,3,,,,3
12/7/2022,Wednesday,40,28.96,3,,,,3
12/7/2022,Wednesday,47,54.71,1,,,2234005451716473394,3
12/7/2022,Wednesday,50,63.22,1,,,2234005451723454467,3
12/7/2022,Wednesday,48,17.28,3,,,,3
12/7/2022,Wednesday,42,19.46,3,,,,0
12/7/2022,Wednesday,53,42.62,1,,,,3
12/7/2022,Wednesday,54,20.56,1,,,2234005451734201137,3
12/7/2022,Wednesday,49,26.99,3,,,,3
12/7/2022,Wednesday,56,18.47,1,,,,3
12/7/2022,Wednesday,57,38.72,1,,,2234005451743154896,3
12/7/2022,Wednesday,58,48.93,1,,,2234005451752085410,3
12/7/2022,Wednesday,51,18.24,3,,,,3
12/7/2022,Wednesday,52,41.63,3,,,,3
12/7/2022,Wednesday,60,33.45,1,,,2234005451756188010,3
12/7/2022,Wednesday,55,34.99,3,,,,3
12/7/2022,Wednesday,59,42.97,3,,,,0
12/7/2022,Wednesday,64,18.97,1,,,,3
12/7/2022,Wednesday,65,11.97,1,,,,3
12/7/2022,Wednesday,66,29.99,3,,,2234005451820078788,3
12/7/2022,Wednesday,67,8.69,3,,,2234005451820087119,3
12/7/2022,Wednesday,63,22.42,3,,,,0
12/7/2022,Wednesday,61,33.22,3,,,,3
12/7/2022,Wednesday,70,40.26,1,,,2234005451841336545,3
12/7/2022,Wednesday,69,46.21,3,,,,3
12/7/2022,Wednesday,68,26.57,3,,,,0
12/7/2022,Wednesday,74,34.29,3,,,2234005451911132303,3
12/7/2022,Wednesday,72,50.92,3,,,,0
12/7/2022,Wednesday,75,9.99,3,,,2234005451918548080,3
